S10683263#19793674 ==> 0,0.225,0,0.5,0.921,0.5,0.938,0.938,0.707,?,0,0,0.143,0.699,0.24,0.25,?,0,0.225,0,0.5,0.793,0.5,1,0.933,0.707,?,0,0.225,0,0.5,0.761,0.5,1,0.929,0.707,?,0,0.225,0,0.5,0.79,0.5,1,0.923,0.707,?,?,?,?,?,?,?,?,?,?,0,0.38,0,0.2,0.824,0.226,0.607,0.625,0.354,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.158,0,0.714,0.478,0.484,0.845,match
17196113#S10685660 ==> 0,0.225,0,0.5,0.805,0.5,0.906,0.938,0.707,?,0,0,0.182,0.513,0.256,0.454,?,0,0.225,0,0.5,0.765,0.5,0.9,0.933,0.707,?,0,0.225,0,0.5,0.919,0.5,0.887,0.929,0.707,?,0,0.225,0,0.5,0.918,0.5,0.878,0.923,0.707,?,?,?,?,?,?,?,?,?,?,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.225,0,0.5,0.812,0.5,0.875,0.917,0.707,?,0.258,0,0.368,0.833,0.375,0.545,match
S10708695#20905328 ==> 0,0.225,0,0.5,0.921,0.5,0.938,0.938,0.707,?,?,?,?,?,?,?,?,0,0.225,0,0.5,0.813,0.5,1,0.933,0.707,?,0,0.225,0,0.5,0.919,0.5,0.929,0.929,0.707,?,0,0.225,0,0.5,0.781,0.5,1,0.923,0.707,?,?,?,?,?,?,?,?,?,?,0,0.225,0,0.5,0.858,0.375,1,0.833,0.707,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.321,0,0.318,0.672,0.272,0.487,match
S10762057#21063794 ==> 0,0.225,0,0.5,0.921,0.5,0.938,0.938,0.707,?,?,?,?,?,?,?,?,0,0.225,0,0.5,0.745,0.5,1,0.933,0.707,?,0,0.225,0,0.5,0.919,0.5,0.929,0.929,0.707,?,0,0.225,0,0.5,0.918,0.5,0.923,0.923,0.707,?,?,?,?,?,?,?,?,?,?,0,0.368,0,0.333,0.905,0.471,1,0.875,0.577,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.356,0,0.348,0.728,0.308,0.523,match
21141718#S10791078 ==> ?,?,?,?,?,?,?,?,?,?,0,0,0.4,0.957,0.436,0.856,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.365,0,0.533,0.905,0.45,0.713,match
21009310#S10796227 ==> 0,0.225,0,0.5,0.921,0.5,0.902,0.938,0.707,?,0,0,0,0.506,0.421,0.346,?,0,0.225,0,0.5,0.92,0.5,0.895,0.933,0.707,?,0,0.225,0,0.5,0.726,0.5,0.893,0.929,0.707,?,0,0.225,0,0.5,0.918,0.5,0.878,0.923,0.707,?,?,?,?,?,?,?,?,?,?,0,0.225,0,0.5,0.861,0.4,0.683,0.833,0.707,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.284,0,0.269,0.846,0.222,0.427,match
21054181#S10805769 ==> 0,0.225,0,0.5,0.863,0.5,0.906,0.938,0.707,?,?,?,?,?,?,?,?,0,0.225,0,0.5,0.92,0.5,0.895,0.933,0.707,?,0,0.225,0,0.5,0.919,0.5,0.887,0.929,0.707,?,0,0.225,0,0.5,0.918,0.5,0.878,0.923,0.707,?,?,?,?,?,?,?,?,?,?,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.225,0,0.5,0.917,0.5,0.867,0.917,0.707,?,0.35,0,0.42,0.91,0.22,0.602,match
S10844996#23615046 ==> 0,0.225,0,0.5,0.921,0.5,0.938,0.938,0.707,?,0,0,0,0.503,0.112,0.14,?,0,0.225,0,0.5,0.783,0.5,1,0.933,0.707,?,0,0.225,0,0.5,0.919,0.5,0.929,0.929,0.707,?,0,0.225,0,0.5,0.1,0.5,1,0.923,0.707,?,?,?,?,?,?,?,?,?,?,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.504,0,0.25,0.754,0.545,0.401,match
S10862149#22930067 ==> ?,?,?,?,?,?,?,?,?,?,0,0,0,0.2,0.178,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.4,0,0.429,0.531,0.611,0.6,match
S10893878#21311547 ==> 0,0.225,0,0.5,0.921,0.5,0.938,0.938,0.707,?,0,0,0.077,0.711,0.474,0.341,?,0,0.225,0,0.5,0.2,0.5,1,0.933,0.707,?,0,0.225,0,0.5,0.818,0.5,1,0.929,0.707,?,0,0.225,0,0.5,0.918,0.5,0.923,0.923,0.707,?,?,?,?,?,?,?,?,?,?,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.201,0,0.467,0.582,0.302,0.636,match
S10927893#17489721 ==> 0,0.225,0,0.5,0.921,0.5,0.938,0.938,0.707,?,0,0,0,0.419,0.5,0.261,?,0,0.225,0,0.5,0.711,0.5,1,0.933,0.707,?,0,0.225,0,0.5,0.919,0.5,0.929,0.929,0.707,?,0,0.225,0,0.5,0.69,0.5,1,0.923,0.707,?,?,?,?,?,?,?,?,?,?,0,0.225,0,0.5,0.644,0.278,0.427,0.433,0.707,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.289,0,0.417,0.51,0.41,0.598,match
S10934246#21281993 ==> 0,0.225,0,0.5,0.79,0.5,1,0.938,0.707,?,0,0,0,0.556,0.421,0.346,?,0,0.225,0,0.5,0.752,0.5,1,0.933,0.707,?,0,0.225,0,0.5,0.919,0.5,0.929,0.929,0.707,?,0,0.225,0,0.5,0.918,0.5,0.923,0.923,0.707,?,?,?,?,?,?,?,?,?,?,0,0.225,0,0.5,0.858,0.375,1,0.833,0.707,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.184,0,0.309,0.708,0.243,0.484,match
S10955274#22237719 ==> 0,0.225,0,0.5,0.921,0.5,0.938,0.938,0.707,?,0,0,0.125,0.656,0.474,0.462,?,0,0.225,0,0.5,0.92,0.5,0.933,0.933,0.707,?,0,0.225,0,0.5,0.711,0.5,1,0.929,0.707,?,0,0.225,0,0.5,0.918,0.5,0.923,0.923,0.707,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.417,0,0.364,0.737,0.361,0.535,match
21291708#S10969935 ==> ?,?,?,?,?,?,?,?,?,?,0,0,0,0.196,0.143,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.243,0,0.167,0.823,0.4,0.37,match
24016929#S10993935 ==> ?,?,?,?,?,?,?,?,?,?,0,0,0,0.671,0.424,0.395,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.225,0,0.5,0.897,0.4,1,0.875,0.707,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.263,0,0.588,0.824,0.449,0.817,match
S11011441#17165365 ==> 0,0.225,0,0.5,0.815,0.5,1,0.938,0.707,?,0,0,0,0.498,0.23,0,?,0,0.225,0,0.5,0.92,0.5,0.933,0.933,0.707,?,0,0.225,0,0.5,0.919,0.5,0.929,0.929,0.707,?,0,0.225,0,0.5,0.918,0.5,0.923,0.923,0.707,?,?,?,?,?,?,?,?,?,?,0,0.293,0,0,0.591,0.25,0.244,0.143,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.458,0,0.412,0.531,0.529,0.642,match
S11067137#22029382 ==> 0,0.225,0,0.5,0.84,0.5,1,0.938,0.707,?,?,?,?,?,?,?,?,0,0.225,0,0.5,0.92,0.5,0.933,0.933,0.707,?,0,0.225,0,0.5,0.786,0.5,1,0.929,0.707,?,0,0.225,0,0.5,0.918,0.5,0.923,0.923,0.707,?,?,?,?,?,?,?,?,?,?,0,0.225,0,0,0.585,0.167,0.25,0.333,0.646,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.269,0,0.463,0.71,0.348,0.646,match
S11119750#21777562 ==> 0,0.225,0,0.5,0.921,0.5,0.938,0.938,0.707,?,0,0,0,0.433,0.371,0,?,0,0.225,0,0.5,0.92,0.5,0.933,0.933,0.707,?,0,0.225,0,0.5,0.919,0.5,0.929,0.929,0.707,?,0,0.225,0,0.5,0.699,0.5,1,0.923,0.707,?,?,?,?,?,?,?,?,?,?,0,0.225,0,0.5,0.2,0.273,0.392,0.457,0.707,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.258,0,0.188,0.324,0.419,0.359,match
27344499#S11134229 ==> 0,0.225,0,0.5,0.773,0.5,0.906,0.938,0.707,?,?,?,?,?,?,?,?,0,0.225,0,0.5,0.92,0.5,0.895,0.933,0.707,?,0,0.225,0,0.5,0.786,0.5,0.893,0.929,0.707,?,0,0.225,0,0.5,0.781,0.5,0.885,0.923,0.707,?,?,?,?,?,?,?,?,?,?,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.114,0,0.222,0.911,0.248,0.393,match
21576632#S11144445 ==> ?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.5,0.5,0,1,0.903,0.95,0.971,0.98,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.105,0,0.227,0.911,0.178,0.377,match
S11199630#21862679 ==> 0,0.225,0,0.5,0.921,0.5,0.938,0.938,0.707,?,0,0,0,0.533,0.221,0,?,0,0.225,0,0.5,0.752,0.5,1,0.933,0.707,?,0,0.225,0,0.5,0.1,0.5,1,0.929,0.707,?,0,0.225,0,0.5,0.74,0.5,1,0.923,0.707,?,?,?,?,?,?,?,?,?,?,0,0,0,1,0.704,0.444,0.778,0.778,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.289,0,0.545,0.549,0.444,0.707,match
S11200535#21125307 ==> 0,0.225,0,0.5,0.921,0.5,0.938,0.938,0.707,?,0,0,0.2,0.56,0.33,0.354,?,0,0.225,0,0.5,0.92,0.5,0.933,0.933,0.707,?,0,0.225,0,0.5,0.919,0.5,0.929,0.929,0.707,?,0,0.225,0,0.5,0.918,0.5,0.923,0.923,0.707,?,?,?,?,?,?,?,?,?,?,0,0.225,0,0.5,0.898,0.391,0.567,0.889,0.707,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.158,0,0.3,0.443,0.6,0.5,match
21899805#S11211829 ==> ?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.558,0,0.652,0.936,0.446,0.8,match
21954431#S11233003 ==> 0,0.225,0,0.5,0.921,0.5,0.902,0.938,0.707,?,0,0,0,0.481,0.144,0,?,0,0.225,0,0.5,0.813,0.5,0.9,0.933,0.707,?,0,0.225,0,0.5,0.919,0.5,0.887,0.929,0.707,?,0,0.225,0,0.5,0.781,0.5,0.885,0.923,0.707,?,?,?,?,?,?,?,?,?,?,0.408,0.52,0,0.667,0.924,0.536,1,0.933,0.816,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.144,0,0.182,0.773,0.224,0.452,match
S11295529#21907347 ==> 0,0.225,0,0.5,0.861,0.5,1,0.938,0.707,?,0,0,0.25,1,0.75,0.5,?,0,0.225,0,0.5,0.84,0.5,1,0.933,0.707,?,0,0.225,0,0.5,0.919,0.5,0.929,0.929,0.707,?,0,0.225,0,0.5,0.781,0.5,1,0.923,0.707,?,?,?,?,?,?,?,?,?,?,0,0.225,0,0,0.585,0.167,0.25,0.333,0.646,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.309,0,0.25,0.409,0.522,0.452,match
26138820#S11310485 ==> ?,?,?,?,?,?,?,?,?,?,0.316,0,0.2,0.875,0.775,0.693,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0,0.631,0.235,0.5,0.5,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.147,0,0.179,0.74,0.317,0.34,match
22018125#S11348714 ==> 0,0.225,0,0.5,0.921,0.5,0.902,0.938,0.707,?,?,?,?,?,?,?,?,0,0.225,0,0.5,0.84,0.5,0.9,0.933,0.707,?,0,0.225,0,0.5,0.818,0.5,0.893,0.929,0.707,?,0,0.225,0,0.5,0.918,0.5,0.878,0.923,0.707,?,?,?,?,?,?,?,?,?,?,0,0.225,0,0.5,0.865,0.429,0.7,0.833,0.707,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.333,0,0.378,0.827,0.268,0.559,match
S11350850#21345749 ==> ?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.225,0,0.5,0.962,0.714,0.733,0.933,0.707,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.404,0,0.474,0.513,0.445,0.645,match
22258171#S11358735 ==> 0,0.225,0,0.5,0.921,0.5,0.902,0.938,0.707,?,0,0,0,0.461,0.179,0.152,?,0,0.225,0,0.5,0.84,0.5,0.9,0.933,0.707,?,0,0.225,0,0.5,0.818,0.5,0.893,0.929,0.707,?,0,0.225,0,0.5,0.918,0.5,0.878,0.923,0.707,?,?,?,?,?,?,?,?,?,?,0,0.225,0,0.5,0.578,0.2,0.733,0.629,0.707,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.324,0,0.389,0.927,0.553,0.583,match
S11377939#22255997 ==> 0,0.225,0,0.5,0.84,0.5,1,0.938,0.707,?,0,0,0,0.528,0.121,0,?,0,0.225,0,0.5,0.813,0.5,1,0.933,0.707,?,0,0.225,0,0.5,0.786,0.5,1,0.929,0.707,?,0,0.225,0,0.5,0.781,0.5,1,0.923,0.707,?,?,?,?,?,?,?,?,?,?,0.5,0.5,0,0.333,0.907,0.5,0.618,0.463,0.5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.707,0,0.571,0.674,0.732,0.756,match
20657450#S11378479 ==> ?,?,?,?,?,?,?,?,?,?,0,0,0,0.9,0.692,0.371,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.254,0,0.368,0.709,0.469,0.54,match
S11400386#23868744 ==> 0,0.225,0,0.5,0.756,0.5,1,0.938,0.707,?,0,0,0,0.361,0.253,0.151,?,0,0.225,0,0.5,0.92,0.5,0.933,0.933,0.707,?,0,0.225,0,0.5,0.919,0.5,0.929,0.929,0.707,?,0,0.225,0,0.5,0.69,0.5,1,0.923,0.707,?,?,?,?,?,?,?,?,?,?,0,0.368,0,0.5,0.804,0.278,1,0.8,0.707,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.113,0,0.211,0.695,0.293,0.469,match
22562393#S11406092 ==> ?,?,?,?,?,?,?,?,?,?,0,0,0.4,0.957,0.436,0.856,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.417,0,0.471,0.878,0.381,0.653,match
S11406723#22144376 ==> ?,?,?,?,?,?,?,?,?,?,0,0,0.167,0.583,0.267,0.566,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.34,0,0.5,0.534,0.455,0.707,match
21870591#S11412378 ==> ?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.351,0,0.4,0.773,0.37,0.577,match
22171827#S11412629 ==> 0,0.225,0,0.5,0.921,0.5,0.902,0.938,0.707,?,0,0,0,0.395,0.192,0,?,0,0.225,0,0.5,0.92,0.5,0.895,0.933,0.707,?,0,0.225,0,0.5,0.786,0.5,0.893,0.929,0.707,?,0,0.225,0,0.5,0.815,0.5,0.885,0.923,0.707,?,?,?,?,?,?,?,?,?,?,0,0,0,1,0.733,0.5,0.6,0.6,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.471,0,0.583,0.846,0.49,0.738,match
32679489#S11442951 ==> 0,0.225,0,0.5,0.861,0.5,0.906,0.938,0.707,?,0,0,0.091,0.603,0.274,0.348,?,0,0.225,0,0.5,0.92,0.5,0.895,0.933,0.707,?,0,0.225,0,0.5,0.818,0.5,0.893,0.929,0.707,?,0,0.225,0,0.5,0.918,0.5,0.878,0.923,0.707,?,?,?,?,?,?,?,?,?,?,0,0.38,0,0.25,0.615,0.304,0.523,0.4,0.408,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.163,0,0.444,0.843,0.273,0.617,match
23316680#S11650546 ==> ?,?,?,?,?,?,?,?,?,?,0,0,0,0.517,0.236,0.248,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.225,0,0.5,0.54,0.167,0.432,0.62,0.707,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.655,0,0.5,1,0.657,0.707,match
23565840#S11659517 ==> 0,0.225,0,0.5,0.921,0.5,0.902,0.938,0.707,?,0,0,0.125,0.667,0.11,0.224,?,0,0.225,0,0.5,0.752,0.5,0.9,0.933,0.707,?,0,0.225,0,0.5,0.711,0.5,0.893,0.929,0.707,?,0,0.225,0,0.5,0.74,0.5,0.885,0.923,0.707,?,?,?,?,?,?,?,?,?,?,0,0,0,1,0.695,0.429,0.6,0.6,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.395,0,0.407,0.92,0.245,0.58,match
S11661611#27746900 ==> 0,0.225,0,0.5,0.921,0.5,0.938,0.938,0.707,?,?,?,?,?,?,?,?,0,0.225,0,0.5,0.92,0.5,0.933,0.933,0.707,?,0,0.225,0,0.5,0.919,0.5,0.929,0.929,0.707,?,0,0.225,0,0.5,0.918,0.5,0.923,0.923,0.707,?,?,?,?,?,?,?,?,?,?,0,0.225,0,0.667,0.585,0.167,0.443,0.433,0.816,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.204,0,0.333,0.466,0.311,0.503,match
26922104#S11692782 ==> 0,0.225,0,0.5,0.921,0.5,0.902,0.938,0.707,?,0,0,0.143,0.467,0.15,0.25,?,0,0.225,0,0.5,0.711,0.5,0.9,0.933,0.707,?,0,0.225,0,0.5,0.661,0.5,0.893,0.929,0.707,?,0,0.225,0,0.5,0.918,0.5,0.878,0.923,0.707,?,?,?,?,?,?,?,?,?,?,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.321,0,0.29,0.932,0.226,0.455,match
1841397#S1171937 ==> 0,0.225,0,0.5,0.82,0.5,0.906,0.938,0.707,?,0,0,0,0.422,0.373,0.369,?,0,0.225,0,0.5,0.783,0.5,0.9,0.933,0.707,?,0,0.225,0,0.5,0.919,0.5,0.887,0.929,0.707,?,0,0.225,0,0.5,0.732,0.5,0.885,0.923,0.707,?,?,?,?,?,?,?,?,?,?,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.225,0,0.5,0.917,0.5,0.867,0.917,0.707,?,0.224,0,0.636,0.843,0.449,0.778,match
S11732942#26464261 ==> ?,?,?,?,?,?,?,?,?,?,0,0,0.2,0.518,0.25,0.354,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.286,0,0.28,0.464,0.564,0.505,match
23764085#S11788314 ==> 0,0.225,0,0.5,0.921,0.5,0.902,0.938,0.707,?,0,0,0.083,0.419,0.333,0.327,?,0,0.225,0,0.5,0.752,0.5,0.9,0.933,0.707,?,0,0.225,0,0.5,0.711,0.5,0.893,0.929,0.707,?,0,0.225,0,0.5,0.74,0.5,0.885,0.923,0.707,?,?,?,?,?,?,?,?,?,?,0,0,0,1,0.727,0.545,0.818,0.818,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0.321,0.72,0.245,0.495,match
23807939#S11801204 ==> ?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.225,0,0.5,0.585,0.222,0.64,0.533,0.707,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.285,0,0.276,0.771,0.24,0.436,match
23808056#S11805371 ==> 0,0.225,0,0.5,0.921,0.5,0.902,0.938,0.707,?,0,0,0,0.458,0.141,0.145,?,0,0.225,0,0.5,0.92,0.5,0.895,0.933,0.707,?,0,0.225,0,0.5,0.686,0.5,0.893,0.929,0.707,?,0,0.225,0,0.5,0.672,0.5,0.885,0.923,0.707,?,?,?,?,?,?,?,?,?,?,0,0,0,1,0.727,0.545,0.818,0.818,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.201,0,0.333,0.83,0.486,0.597,match
24727211#S11920536 ==> ?,?,?,?,?,?,?,?,?,?,0.5,0,0.333,0.85,0.85,0.952,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.225,0,0.5,0.897,0.4,1,0.875,0.707,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.34,0,0.2,0.913,0.413,0.354,match
27152169#S11964208 ==> 0,0.225,0,0.5,0.921,0.5,0.902,0.938,0.707,?,?,?,?,?,?,?,?,0,0.225,0,0.5,0.92,0.5,0.895,0.933,0.707,?,0,0.225,0,0.5,0.919,0.5,0.887,0.929,0.707,?,0,0.225,0,0.5,0.715,0.5,0.885,0.923,0.707,?,?,?,?,?,?,?,?,?,?,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.126,0,0.109,0.75,0.217,0.257,match
25863492#S12009761 ==> ?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.12,0,0.25,0.922,0.264,0.436,match
S12036577#26545611 ==> ?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.096,0,0.286,0.675,0.204,0.46,match
19528152#S10015748 ==> 0,0.225,0,0.5,0.841,0.5,0.906,0.938,0.707,?,0,0,0,0.356,0.333,0.282,?,0,0.225,0,0.5,0.92,0.5,0.895,0.933,0.707,?,0,0.225,0,0.5,0.777,0.5,0.893,0.929,0.707,?,0,0.225,0,0.5,0.732,0.5,0.885,0.923,0.707,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,?,0,0.225,0,0.5,0.917,0.5,0.867,0.917,0.707,?,0.309,0,0.727,0.893,0.423,0.853,mismatch
